run,model_id,model,lang,problem,passed,cases_passed,cases_total,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,thinking_tokens,total_tokens,num_turns,duration_ms,cost_usd,solution_tokens_o200k,solution_tokens_cl100k,solution_bytes,error,wall_s
uiua-1,claude-opus-5,opus,uiua,calc,True,5,5,18,8509,224668,15775,5534,248970,9,151993,0.4842000000000001,213,243,346,,156.0
uiua-1,claude-opus-5,opus,uiua,dijkstra,True,5,5,32,9619,453985,21374,6291,485010,16,201633,0.6826884999999999,241,275,383,,204.8
uiua-1,claude-opus-5,opus,uiua,lcs,True,5,5,8,2563,83424,9360,1850,95355,4,49629,0.20066799999999999,101,102,160,,53.0
uiua-1,claude-opus-5,opus,uiua,primes,True,5,5,10,2951,111978,11771,1648,126710,7,179922,0.24877800000000003,80,88,142,,187.8
uiua-1,claude-opus-5,opus,uiua,rle,True,5,5,12,3966,132214,10540,2121,146732,6,98442,0.27199700000000004,61,65,97,,105.2
uiua-1,claude-opus-5,opus,uiua,roman,True,5,5,16,4386,190791,13043,2847,208236,8,126329,0.3368204999999999,130,138,212,,134.6
uiua-1,claude-opus-5,opus,uiua,transpose,True,5,5,12,2133,127948,9872,1029,139965,7,56874,0.217341,120,144,206,,63.6
uiua-1,claude-opus-5,opus,uiua,wordfreq,True,5,5,6,1595,58533,7729,1058,67863,3,35632,0.1476935,80,84,130,,40.7
uiua-1,claude-sonnet-5,sonnet,uiua,anagrams,True,5,5,44,14751,728241,30275,10636,773311,22,345064,0.4156422,88,93,165,,354.4
uiua-1,claude-sonnet-5,sonnet,uiua,brackets,False,0,5,80,26746,2046448,43799,20952,2117073,41,1003843,0.8533695999999998,0,0,0,no solution,1009.5
uiua-1,claude-sonnet-5,sonnet,uiua,calc,False,0,5,80,42160,1721976,58946,35404,1823162,41,723485,1.0032451999999998,0,0,0,no solution,730.0
uiua-1,claude-sonnet-5,sonnet,uiua,dijkstra,False,0,5,80,24151,1374736,31833,20140,1430800,41,332934,0.6452702000000001,18,19,26,,336.7
uiua-1,claude-sonnet-5,sonnet,uiua,lcs,True,5,5,64,41959,1653770,60860,34690,1756653,32,559794,0.9951530000000001,272,276,870,,563.9
uiua-1,claude-sonnet-5,sonnet,uiua,primes,False,0,5,80,18231,1363902,31647,11525,1413860,41,369415,0.5830924,0,0,0,no solution,370.4
uiua-1,claude-sonnet-5,sonnet,uiua,rle,False,0,5,80,27045,1543214,43418,19502,1613757,41,486662,0.7542047999999999,4,4,10,,490.5
uiua-1,claude-sonnet-5,sonnet,uiua,roman,False,0,5,80,49347,1997220,69894,39943,2116541,41,640453,1.1739150000000003,80,92,125,,643.4
uiua-1,claude-sonnet-5,sonnet,uiua,transpose,False,4,5,58,11362,843745,22624,7951,877789,29,293681,0.374243,113,128,241,,302.5
uiua-1,claude-sonnet-5,sonnet,uiua,wordfreq,True,5,5,72,17483,1306941,34219,11826,1358715,36,419337,0.5744952000000001,153,158,378,,427.8
zig-1,claude-haiku-4-5-20251001,haiku,zig,anagrams,False,0,5,321,32707,1721587,48419,17494,1803034,41,452038,0.43413470000000004,1278,1267,4803,,461.6
zig-1,claude-haiku-4-5-20251001,haiku,zig,brackets,True,5,5,273,13311,1024139,30784,3224,1068507,34,222614,0.2320598999999999,516,515,2084,,230.2
zig-1,claude-haiku-4-5-20251001,haiku,zig,calc,False,4,5,201,14458,621420,23181,6595,659260,25,201553,0.18232099999999996,794,792,3358,,224.1
zig-1,claude-haiku-4-5-20251001,haiku,zig,dijkstra,True,5,5,225,20159,900989,32418,8442,953791,28,482229,0.2572819,1256,1257,4611,,503.9
zig-1,claude-haiku-4-5-20251001,haiku,zig,lcs,True,5,5,249,16787,949379,28562,7915,994977,31,248874,0.23749789999999998,576,560,1750,,255.5
zig-1,claude-haiku-4-5-20251001,haiku,zig,primes,True,5,5,177,9789,501386,18784,3671,530136,27,153297,0.1380936,463,462,1566,,158.0
zig-1,claude-haiku-4-5-20251001,haiku,zig,rle,True,5,5,233,10631,711639,20940,3539,743443,34,261471,0.16771790000000003,319,318,1146,,264.9
zig-1,claude-haiku-4-5-20251001,haiku,zig,roman,True,5,5,321,12342,1141539,29982,2163,1184184,41,431214,0.23741489999999996,441,439,1469,,448.9
zig-1,claude-haiku-4-5-20251001,haiku,zig,transpose,True,5,5,305,20029,1236508,37306,8943,1294148,38,412666,0.2999808,682,679,2547,,420.6
zig-1,claude-haiku-4-5-20251001,haiku,zig,wordfreq,True,5,5,217,19786,882319,32106,10897,934428,32,314854,0.2528539,842,841,3180,,318.2
zig-1,claude-opus-5,opus,zig,anagrams,True,5,5,6,1546,53863,16186,254,71601,4,45001,0.2287535,530,527,1753,,51.7
zig-1,claude-opus-5,opus,zig,brackets,True,5,5,4,1125,37173,7338,205,45640,3,33904,0.12138650000000001,333,330,1297,,38.7
zig-1,claude-opus-5,opus,zig,calc,True,5,5,4,1494,38907,6105,221,46510,3,39167,0.1191855,607,606,2028,,43.8
zig-1,claude-opus-5,opus,zig,dijkstra,True,5,5,4,1973,38910,6588,318,47475,3,40646,0.136007,814,804,2454,,45.2
zig-1,claude-opus-5,opus,zig,lcs,True,5,5,4,938,38831,5535,140,45308,3,30325,0.0995075,316,315,951,,156.0
zig-1,claude-opus-5,opus,zig,primes,True,5,5,4,1088,38834,5702,335,45628,3,28711,0.10492200000000002,295,291,895,,33.4
zig-1,claude-opus-5,opus,zig,rle,True,5,5,6,1031,61393,6114,256,68544,4,29410,0.11892749999999999,243,242,709,,33.9
zig-1,claude-opus-5,opus,zig,roman,True,5,5,4,1028,38842,5595,246,45469,3,30664,0.102347,288,285,827,,34.7
zig-1,claude-opus-5,opus,zig,transpose,True,5,5,4,922,38845,5546,187,45317,3,28210,0.0992205,273,268,835,,32.3
zig-1,claude-opus-5,opus,zig,wordfreq,True,5,5,4,1326,38846,5906,298,46082,3,32463,0.112921,420,417,1382,,157.0
zig-1,claude-sonnet-5,sonnet,zig,anagrams,True,5,5,30,5771,398315,17810,1429,421926,15,133022,0.20997000000000005,580,575,2181,,137.5
zig-1,claude-sonnet-5,sonnet,zig,brackets,True,5,5,32,6842,453875,19542,2494,480291,16,111198,0.23869700000000002,391,388,1525,,115.2
zig-1,claude-sonnet-5,sonnet,zig,calc,False,0,5,46,5595,650540,17973,837,674154,23,221548,0.25936800000000004,729,729,2751,,801.3
zig-1,claude-sonnet-5,sonnet,zig,dijkstra,True,5,5,30,4789,389039,13373,1121,407231,15,231440,0.18057680000000004,862,858,2979,,240.9
zig-1,claude-sonnet-5,sonnet,zig,lcs,True,5,5,24,3688,292295,10300,1092,306307,12,72238,0.137839,448,449,1478,,76.1
zig-1,claude-sonnet-5,sonnet,zig,primes,True,5,5,22,4111,269860,11108,1145,285101,11,95139,0.140823,415,411,1524,,99.3
zig-1,claude-sonnet-5,sonnet,zig,rle,True,5,5,26,3759,320115,12538,804,336438,13,120359,0.15310300000000002,263,261,923,,124.7
zig-1,claude-sonnet-5,sonnet,zig,roman,True,5,5,22,3342,273436,11715,1018,288515,11,96433,0.13628220000000002,309,308,978,,102.0
zig-1,claude-sonnet-5,sonnet,zig,transpose,True,5,5,32,4334,414005,13716,1035,432087,16,240271,0.182337,356,350,1259,,246.8
zig-1,claude-sonnet-5,sonnet,zig,wordfreq,True,5,5,36,5540,489372,16970,1310,511918,18,161218,0.22246940000000004,552,549,2101,,168.6
fable-forth,claude-fable-5-1,fable,forth,lcs,True,5,5,66,1545,63646,9500,599,74757,3,30988,0.28506149999999997,318,314,928,,37.7
fable-forth,claude-fable-5-1,fable,forth,transpose,True,5,5,514,14991,519443,25992,8820,560940,21,520047,1.40562175,374,359,1092,,524.4
opus-forth,claude-opus-5,opus,forth,lcs,True,5,5,38,10469,537813,19637,5634,567957,19,225163,0.7284164999999999,370,368,1080,,236.2
opus-forth,claude-opus-5,opus,forth,transpose,True,5,5,10,3894,111979,11960,2603,127843,5,75334,0.27422050000000003,462,459,1338,,91.3
contaminated/gleam-1,claude-haiku-4-5-20251001,haiku,gleam,transpose,False,0,5,321,14170,1223152,29737,7763,1267380,41,613017,0.25423119999999994,411,411,1542,,641.3
contaminated/gleam-1,claude-sonnet-5,sonnet,gleam,anagrams,True,5,5,70,17149,1252924,32142,9465,1302285,35,725494,0.5520878000000001,514,519,1907,,806.3
contaminated/gleam-1,claude-sonnet-5,sonnet,gleam,brackets,False,0,5,80,16320,1492355,36163,9041,1544918,41,600379,0.607756,358,353,1338,,735.8
contaminated/gleam-1,claude-sonnet-5,sonnet,gleam,calc,False,3,5,52,10944,869047,27544,6077,907587,26,346246,0.3948444000000001,859,859,3020,,534.9
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,dijkstra,False,0,5,321,29263,1474877,38794,11288,1543255,41,518891,0.3730167,10,10,37,,529.7
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,lcs,False,0,5,323,19582,1216715,28169,9082,1264789,41,319891,0.28210630000000003,341,329,819,,348.1
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,primes,False,1,5,321,19144,1205799,28751,13359,1254015,41,308910,0.2753859,173,169,353,,325.9
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,roman,False,0,5,321,19345,1317511,31424,10778,1368601,41,410889,0.29288909999999996,342,306,748,,436.5
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,transpose,False,0,5,321,18806,1262586,30585,11478,1312298,41,316724,0.28302059999999996,12,12,42,,335.1
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,bqn,wordfreq,False,0,5,321,17871,1088047,27732,9001,1133971,41,256531,0.2551807,386,371,1126,,270.0
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,k,anagrams,False,0,5,321,25205,1489326,34361,18820,1549213,41,335886,0.3452585999999999,112,113,348,,341.4
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,k,brackets,False,0,5,321,17902,1171802,25950,9714,1215975,41,249335,0.26013719999999996,164,162,402,,254.3
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,k,dijkstra,False,0,5,321,13067,967646,20759,4763,1001793,41,182350,0.2052216,324,324,748,,196.1
contaminated/haiku-1,claude-haiku-4-5-20251001,haiku,k,wordfreq,False,0,5,321,14759,1111597,23984,8368,1150661,41,305047,0.23446270000000002,25,26,78,,326.7
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,brackets,True,5,5,76,20789,1451047,34806,12870,1506718,38,514272,0.6387254000000001,245,248,607,,537.2
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,calc,True,5,5,64,34589,1418594,43186,26097,1496433,33,721196,0.8037677999999998,1102,1146,2526,,792.6
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,dijkstra,True,5,5,54,13220,865429,24670,7334,903373,27,297168,0.4053758,590,615,1260,,328.1
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,lcs,True,5,5,24,8961,332166,19475,6780,360626,13,163684,0.2352282,145,148,307,,180.3
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,primes,True,5,5,18,3490,216280,10907,1923,230695,11,73394,0.123085,181,186,363,,93.5
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,transpose,True,5,5,42,6894,572688,16526,3452,596150,21,153609,0.2509036,239,244,458,,170.9
contaminated/sonnet-1,claude-sonnet-5,sonnet,apl,wordfreq,True,5,5,50,20327,904132,29436,15021,953945,26,403164,0.5031834,257,266,576,,431.8
contaminated/sonnet-1,claude-sonnet-5,sonnet,bqn,lcs,True,5,5,26,13664,403671,24423,11161,441784,13,228636,0.3163682,283,280,712,,242.9
contaminated/sonnet-1,claude-sonnet-5,sonnet,bqn,transpose,False,4,5,22,7820,290225,15457,6077,313524,11,209114,0.199353,176,178,455,,234.3
contaminated/sonnet-1,claude-sonnet-5,sonnet,forth,rle,True,5,5,26,9110,350687,16379,6669,376202,13,157213,0.2280594,171,168,522,,170.8
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,brackets,False,0,5,80,17199,1292542,26716,8842,1336537,41,426433,0.5387484000000002,161,158,291,,446.8
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,dijkstra,False,0,5,80,20328,1410916,31825,12989,1463149,41,463672,0.6142062,132,133,184,,484.2
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,lcs,False,1,5,80,32593,1550314,39916,22126,1622903,41,609205,0.7970347999999999,109,113,213,,628.9
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,primes,True,5,5,76,19277,1332347,30750,10553,1382450,38,656176,0.5836324,124,123,179,,678.6
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,rle,True,5,5,28,5003,353750,12636,2851,371417,14,154760,0.172622,74,75,121,,177.0
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,roman,True,5,5,80,14730,1275740,29919,7082,1320469,41,407913,0.523511,143,141,254,,425.5
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,transpose,True,5,5,38,6508,501001,14757,3576,522304,19,201069,0.2256032,55,55,110,,221.1
contaminated/sonnet-1,claude-sonnet-5,sonnet,k,wordfreq,True,5,5,66,11546,1281075,33577,5640,1326264,33,427709,0.507334,164,162,269,,448.2
contaminated/zig-1,claude-haiku-4-5-20251001,haiku,zig,calc,False,0,5,321,18259,1211912,35422,4602,1265914,41,187463,0.28496319999999997,741,741,3172,,343.6
contaminated/zig-1,claude-sonnet-5,sonnet,zig,calc,True,5,5,64,17242,1206589,39406,6869,1263301,32,592929,0.5728018000000001,742,743,2840,,596.8
